Unnamed: 0,trans_date,cc_num,merchant,category,amount,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode,email
104,2/2/2019 3:20,4592007852365093,Swiggy,shopping_net,4017.15,Aryan,Singh,M,123 Main Street,Pune,MH,411001,18.5204,73.8567,5176028,Student,1/1/1998,TX50000105,1549077600,18.556494000857,73.65166181048238,0,411001,bhavya@email.com
105,2/2/2019 3:30,4668286364608459,Amazon,entertainment,4809.53,Bhavya,Verma,F,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,4549799,Teacher,1/1/1998,TX50000106,1549078200,17.775186868596037,78.28642861056781,0,500001,bhavya@email.com
106,2/2/2019 3:40,4007876381648996,Flipkart,food_dining,2236.22,Aryan,Verma,M,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,2192243,Teacher,1/1/1998,TX50000107,1549078800,13.245749400105648,77.11093405351828,0,560001,bhavya@email.com
107,2/2/2019 3:50,4641282024661439,Walmart,gas_transport,4547.41,Riya,Sharma,F,123 Main Street,Pune,MH,411001,18.5204,73.8567,11219455,Analyst,1/1/1998,TX50000108,1549079400,18.919735424660168,74.13164687088897,0,411001,bhavya@email.com
108,2/2/2019 4:00,4415874512289580,Walmart,food_dining,154.44,Riya,Singh,F,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,7084432,Student,1/1/1998,TX50000109,1549080000,17.550799155177366,78.55353623201853,0,500001,bhavya@email.com
109,2/2/2019 4:10,4034110579117739,Target,food_dining,736.71,Ananya,Gupta,F,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,6894037,Student,1/1/1998,TX50000110,1549080600,17.294514319372407,78.76995206277927,0,500001,bhavya@email.com
110,2/2/2019 4:20,4219031483714106,Zomato,food_dining,898.26,Ananya,Singh,M,123 Main Street,Delhi,DL,110001,28.6139,77.209,16509944,Teacher,1/1/1998,TX50000111,1549081200,28.866651530189333,77.43209314182468,0,110001,bhavya@email.com
111,2/2/2019 4:30,4718900810199025,Walmart,shopping_net,4401.82,Aryan,Kumar,F,123 Main Street,Delhi,DL,110001,28.6139,77.209,2704063,Software Engineer,1/1/1998,TX50000112,1549081800,28.793324791059806,77.6508685684236,0,110001,bhavya@email.com
112,2/2/2019 4:40,4937131423164576,Walmart,shopping_net,4905.48,Aryan,Kumar,M,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,12998485,Teacher,1/1/1998,TX50000113,1549082400,17.735117917433385,78.301436503873,0,500001,bhavya@email.com
113,2/2/2019 4:50,4185055374407148,Swiggy,food_dining,4311.45,Riya,Gupta,F,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,17242631,Teacher,1/1/1998,TX50000114,1549083000,16.97998710608746,78.93662912632364,0,500001,bhavya@email.com
114,2/2/2019 5:00,4509806891115786,Walmart,entertainment,4181.37,Ananya,Verma,M,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,3547985,Analyst,1/1/1998,TX50000115,1549083600,17.413865200170125,78.51609851171376,0,500001,bhavya@email.com
115,2/2/2019 5:10,4129066866330162,Walmart,misc_net,2507.13,Riya,Gupta,F,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,6939982,Student,1/1/1998,TX50000116,1549084200,12.475982573390066,77.4218750563799,0,560001,bhavya@email.com
116,2/2/2019 5:20,4699482945673056,Zomato,food_dining,3826.95,Rahul,Gupta,F,123 Main Street,Pune,MH,411001,18.5204,73.8567,15806285,Analyst,1/1/1998,TX50000117,1549084800,18.34596442569723,73.81136137123659,0,411001,bhavya@email.com
117,2/2/2019 5:30,4549815524881313,Swiggy,gas_transport,455.9,Aryan,Verma,M,123 Main Street,Delhi,DL,110001,28.6139,77.209,17803485,Analyst,1/1/1998,TX50000118,1549085400,28.84298221475266,76.98856551150774,0,110001,bhavya@email.com
118,2/2/2019 5:40,4716550204953610,Flipkart,entertainment,3824.22,Aryan,Verma,F,123 Main Street,Pune,MH,411001,18.5204,73.8567,10623427,Analyst,1/1/1998,TX50000119,1549086000,18.094251890430353,73.56380816378541,0,411001,bhavya@email.com
119,2/2/2019 5:50,4336888020163565,fraud_Unknown,food_dining,2478.47,Karan,Gupta,F,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,1714339,Teacher,1/1/1998,TX50000120,1549086600,13.464745657620838,78.08825889689928,0,560001,bhavya@email.com
120,2/2/2019 6:00,4730119163727233,Uber,grocery_pos,3075.46,Aryan,Sharma,M,123 Main Street,Mumbai,MH,400001,19.076,72.8777,16143086,Teacher,1/1/1998,TX50000121,1549087200,19.159082208214237,72.63495444028152,0,400001,bhavya@email.com
121,2/2/2019 6:10,4287648228697139,fraud_Unknown,gas_transport,8782.87,Riya,Singh,F,123 Main Street,Delhi,DL,110001,28.6139,77.209,2044022,Software Engineer,1/1/1998,TX50000122,1549087800,28.25709506556099,77.65979680045845,1,110001,bhavya@email.com
122,2/2/2019 6:20,4075720419186207,Swiggy,gas_transport,411.58,Bhavya,Sharma,M,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,9883959,Software Engineer,1/1/1998,TX50000123,1549088400,17.03882820997275,78.81186392722537,0,500001,bhavya@email.com
123,2/2/2019 6:30,4339630650850934,Walmart,shopping_net,4474.56,Aryan,Verma,F,123 Main Street,Pune,MH,411001,18.5204,73.8567,16750966,Analyst,1/1/1998,TX50000124,1549089000,18.456062955978886,73.78095281276755,0,411001,bhavya@email.com
124,2/2/2019 6:40,4305408191866376,Swiggy,shopping_pos,3757.55,Aryan,Gupta,F,123 Main Street,Pune,MH,411001,18.5204,73.8567,8671218,Analyst,1/1/1998,TX50000125,1549089600,18.785096330408116,74.34794190997005,0,411001,bhavya@email.com
125,2/2/2019 6:50,4588898660462055,fraud_Unknown,grocery_pos,2560.24,Riya,Gupta,M,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,9761836,Software Engineer,1/1/1998,TX50000126,1549090200,13.203502526760746,77.54012125462405,0,560001,bhavya@email.com
126,2/2/2019 7:00,4947449087506419,Walmart,gas_transport,2602.1,Riya,Sharma,M,123 Main Street,Mumbai,MH,400001,19.076,72.8777,8690487,Teacher,1/1/1998,TX50000127,1549090800,19.17257456289382,73.06759422228943,0,400001,bhavya@email.com
127,2/2/2019 7:10,4699723134516152,Walmart,gas_transport,1568.3,Ananya,Verma,M,123 Main Street,Pune,MH,411001,18.5204,73.8567,9295809,Teacher,1/1/1998,TX50000128,1549091400,18.12802818605205,74.35091823195269,0,411001,bhavya@email.com
128,2/2/2019 7:20,4936514509092316,Flipkart,entertainment,4676.21,Aryan,Sharma,M,123 Main Street,Mumbai,MH,400001,19.076,72.8777,4163172,Analyst,1/1/1998,TX50000129,1549092000,18.70578697895356,73.04703184563935,0,400001,bhavya@email.com
129,2/2/2019 7:30,4789390856715718,fraud_Unknown,shopping_net,4052.89,Karan,Kumar,F,123 Main Street,Pune,MH,411001,18.5204,73.8567,4632906,Student,1/1/1998,TX50000130,1549092600,18.550706836055312,73.77019546491813,0,411001,bhavya@email.com
130,2/2/2019 7:40,4438335052302499,fraud_Unknown,shopping_net,3380.62,Bhavya,Sharma,M,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,10587080,Student,1/1/1998,TX50000131,1549093200,17.36416805776938,78.17715546842253,0,500001,bhavya@email.com
131,2/2/2019 7:50,4076826900181280,Zomato,food_dining,2118.73,Rahul,Kumar,F,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,2563376,Software Engineer,1/1/1998,TX50000132,1549093800,13.0788779535975,78.04922114860132,0,560001,bhavya@email.com
132,2/2/2019 8:00,4831376967913162,Swiggy,shopping_net,2821.93,Riya,Singh,M,123 Main Street,Pune,MH,411001,18.5204,73.8567,16706931,Analyst,1/1/1998,TX50000133,1549094400,18.996099199045855,74.27793137765457,0,411001,bhavya@email.com
133,2/2/2019 8:10,4411435606605628,Swiggy,grocery_pos,747.55,Riya,Sharma,F,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,4736912,Student,1/1/1998,TX50000134,1549095000,17.63121528703624,78.01436240530134,0,500001,bhavya@email.com
134,2/2/2019 8:20,4504010018781239,Flipkart,gas_transport,2557,Bhavya,Sharma,F,123 Main Street,Mumbai,MH,400001,19.076,72.8777,16698640,Analyst,1/1/1998,TX50000135,1549095600,19.134747993693637,73.00011909570341,0,400001,bhavya@email.com
135,2/2/2019 8:30,4238703690030626,Amazon,gas_transport,3057.74,Karan,Gupta,F,123 Main Street,Mumbai,MH,400001,19.076,72.8777,19658097,Software Engineer,1/1/1998,TX50000136,1549096200,19.42450120323732,72.62941471160998,0,400001,bhavya@email.com
136,2/2/2019 8:40,4350462286655796,Amazon,entertainment,3780.17,Ananya,Verma,F,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,17383354,Analyst,1/1/1998,TX50000137,1549096800,12.881095502011272,77.16053745923676,0,560001,bhavya@email.com
137,2/2/2019 8:50,4346576474825115,Target,grocery_pos,2700.81,Aryan,Sharma,M,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,10643324,Software Engineer,1/1/1998,TX50000138,1549097400,12.59599864986071,77.34838870767709,0,560001,bhavya@email.com
138,2/2/2019 9:00,4821853638947812,fraud_Unknown,entertainment,4410.92,Bhavya,Kumar,F,123 Main Street,Mumbai,MH,400001,19.076,72.8777,312767,Student,1/1/1998,TX50000139,1549098000,19.407004859814943,72.83430875143858,0,400001,bhavya@email.com
139,2/2/2019 9:10,4827986732478494,Target,gas_transport,230.56,Rahul,Verma,F,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,12083402,Software Engineer,1/1/1998,TX50000140,1549098600,17.307180829109615,78.96736844731909,0,500001,bhavya@email.com
140,2/2/2019 9:20,4301533557975939,fraud_Unknown,entertainment,8336.28,Rahul,Verma,M,123 Main Street,Delhi,DL,110001,28.6139,77.209,8969262,Analyst,1/1/1998,TX50000141,1549099200,29.094799382860334,77.62509736794655,1,110001,bhavya@email.com
141,2/2/2019 9:30,4290017540379107,Zomato,shopping_net,160.5,Bhavya,Sharma,F,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,19822595,Student,1/1/1998,TX50000142,1549099800,12.567519447248658,77.83128577320886,0,560001,bhavya@email.com
142,2/2/2019 9:40,4004324025881987,Flipkart,food_dining,4818.6,Karan,Verma,F,123 Main Street,Mumbai,MH,400001,19.076,72.8777,12222634,Software Engineer,1/1/1998,TX50000143,1549100400,18.599729578424135,73.06213206405276,0,400001,bhavya@email.com
143,2/2/2019 9:50,4165562512652208,fraud_Unknown,food_dining,415.5,Aryan,Gupta,F,123 Main Street,Delhi,DL,110001,28.6139,77.209,14697844,Teacher,1/1/1998,TX50000144,1549101000,28.3986065339946,77.49784136287441,0,110001,bhavya@email.com
144,2/2/2019 10:00,4101107424084019,Amazon,shopping_net,857.99,Rahul,Sharma,F,123 Main Street,Pune,MH,411001,18.5204,73.8567,265995,Analyst,1/1/1998,TX50000145,1549101600,18.453508277585755,73.88934287740854,0,411001,bhavya@email.com
145,2/2/2019 10:10,4743698706466220,Walmart,food_dining,1462.59,Riya,Kumar,M,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,5208114,Analyst,1/1/1998,TX50000146,1549102200,12.607791347759456,77.49926565588298,0,560001,bhavya@email.com
146,2/2/2019 10:20,4771313353768526,Target,shopping_pos,175.59,Aryan,Sharma,F,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,1797262,Teacher,1/1/1998,TX50000147,1549102800,12.548712046423361,77.82171460609392,0,560001,bhavya@email.com
147,2/2/2019 10:30,4329593590084222,Flipkart,shopping_net,1476.22,Riya,Verma,M,123 Main Street,Mumbai,MH,400001,19.076,72.8777,9072491,Teacher,1/1/1998,TX50000148,1549103400,19.540273806229287,72.62224498485273,0,400001,bhavya@email.com
148,2/2/2019 10:40,4717361749655906,fraud_Unknown,food_dining,15065.97,Rahul,Verma,F,123 Main Street,Pune,MH,411001,18.5204,73.8567,13052505,Analyst,1/1/1998,TX50000149,1549104000,18.210216384819898,74.33353198828657,1,411001,bhavya@email.com
149,2/2/2019 10:50,4425821592186535,fraud_Unknown,shopping_net,3871.77,Bhavya,Singh,F,123 Main Street,Pune,MH,411001,18.5204,73.8567,9593067,Teacher,1/1/1998,TX50000150,1549104600,18.33185133782972,73.71939073562184,0,411001,bhavya@email.com
150,2/2/2019 11:00,4572801497250693,Swiggy,grocery_pos,1229.91,Riya,Verma,F,123 Main Street,Pune,MH,411001,18.5204,73.8567,19776710,Software Engineer,1/1/1998,TX50000151,1549105200,18.862980892367048,74.15516741576324,0,411001,bhavya@email.com
151,2/2/2019 11:10,4866556032691454,Flipkart,shopping_net,191.52,Bhavya,Verma,F,123 Main Street,Delhi,DL,110001,28.6139,77.209,519831,Teacher,1/1/1998,TX50000152,1549105800,28.54121811404803,77.55640250485477,0,110001,bhavya@email.com
152,2/2/2019 11:20,4593135802041040,Swiggy,entertainment,3349.74,Riya,Singh,F,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,11272799,Teacher,1/1/1998,TX50000153,1549106400,17.18892801535805,78.61258026679913,0,500001,bhavya@email.com
153,2/2/2019 11:30,4494276867122145,fraud_Unknown,shopping_net,4263.41,Karan,Kumar,M,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,4395482,Student,1/1/1998,TX50000154,1549107000,17.731126075268275,78.29961432720759,0,500001,bhavya@email.com
154,2/2/2019 11:40,4804293003412602,Swiggy,gas_transport,4354.19,Rahul,Verma,M,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,16121064,Software Engineer,1/1/1998,TX50000155,1549107600,17.684539129926954,78.28305700047036,0,500001,bhavya@email.com
155,2/2/2019 11:50,4912413349605375,Walmart,shopping_pos,1778.94,Karan,Kumar,F,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,17038488,Software Engineer,1/1/1998,TX50000156,1549108200,12.936787043734503,77.93256518698651,0,560001,bhavya@email.com
156,2/2/2019 12:00,4529220377214510,Flipkart,gas_transport,2018.46,Aryan,Sharma,F,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,13357049,Student,1/1/1998,TX50000157,1549108800,13.251343623854133,77.90118545242638,0,560001,bhavya@email.com
157,2/2/2019 12:10,4489383630016877,Target,grocery_pos,3670.51,Riya,Singh,M,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,8863151,Student,1/1/1998,TX50000158,1549109400,17.125286169227156,78.06059001805272,0,500001,bhavya@email.com
158,2/2/2019 12:20,4937552059793554,Flipkart,shopping_net,4265.41,Rahul,Sharma,M,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,2095654,Teacher,1/1/1998,TX50000159,1549110000,17.231152602298636,78.64048258697066,0,500001,bhavya@email.com
159,2/2/2019 12:30,4481947874250068,Flipkart,gas_transport,4652.74,Ananya,Gupta,F,123 Main Street,Delhi,DL,110001,28.6139,77.209,9022429,Analyst,1/1/1998,TX50000160,1549110600,28.765675919771763,76.9367713760741,0,110001,bhavya@email.com
160,2/2/2019 12:40,4564756886036936,Flipkart,gas_transport,4538.26,Rahul,Singh,M,123 Main Street,Pune,MH,411001,18.5204,73.8567,6521503,Analyst,1/1/1998,TX50000161,1549111200,18.406644406293015,73.74277652435218,0,411001,bhavya@email.com
161,2/2/2019 12:50,4314600292081335,Zomato,misc_net,1027.04,Riya,Singh,F,123 Main Street,Mumbai,MH,400001,19.076,72.8777,6853767,Teacher,1/1/1998,TX50000162,1549111800,18.984158058943713,72.92892999974903,0,400001,bhavya@email.com
162,2/2/2019 13:00,4798674881183182,Amazon,shopping_net,337.69,Bhavya,Sharma,M,123 Main Street,Delhi,DL,110001,28.6139,77.209,14734235,Analyst,1/1/1998,TX50000163,1549112400,29.063532851669112,76.99886771612285,0,110001,bhavya@email.com
163,2/2/2019 13:10,4633309576167185,fraud_Unknown,entertainment,904.6,Rahul,Verma,M,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,17843921,Software Engineer,1/1/1998,TX50000164,1549113000,16.927834513907705,78.31350234621861,0,500001,bhavya@email.com
164,2/2/2019 13:20,4677563010505333,Flipkart,food_dining,238.36,Aryan,Verma,M,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,10131919,Teacher,1/1/1998,TX50000165,1549113600,17.596623856563923,78.19908117737077,0,500001,bhavya@email.com
165,2/2/2019 13:30,4072138209156939,Amazon,grocery_pos,3212.65,Ananya,Gupta,F,123 Main Street,Mumbai,MH,400001,19.076,72.8777,8635285,Student,1/1/1998,TX50000166,1549114200,18.68695743360049,73.23193805017996,0,400001,bhavya@email.com
166,2/2/2019 13:40,4824068048646320,Flipkart,food_dining,1618.53,Karan,Singh,F,123 Main Street,Pune,MH,411001,18.5204,73.8567,11969997,Analyst,1/1/1998,TX50000167,1549114800,18.88154492977973,73.87509523086014,0,411001,bhavya@email.com
167,2/2/2019 13:50,4806054144066278,Flipkart,misc_net,423.45,Aryan,Verma,M,123 Main Street,Delhi,DL,110001,28.6139,77.209,15984204,Analyst,1/1/1998,TX50000168,1549115400,28.740268223433453,77.0733198993995,0,110001,bhavya@email.com
168,2/2/2019 14:00,4082159508823641,Walmart,misc_net,4237.3,Karan,Verma,M,123 Main Street,Mumbai,MH,400001,19.076,72.8777,11736834,Student,1/1/1998,TX50000169,1549116000,19.091646655664757,72.42014988502704,0,400001,bhavya@email.com
169,2/2/2019 14:10,4567188928970248,Walmart,food_dining,1991.45,Rahul,Verma,F,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,10234792,Teacher,1/1/1998,TX50000170,1549116600,13.18767090628016,77.35628384596905,0,560001,bhavya@email.com
170,2/2/2019 14:20,4184426505237676,Amazon,grocery_pos,3269.4,Bhavya,Sharma,F,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,9854821,Teacher,1/1/1998,TX50000171,1549117200,17.331267656438367,78.5514236679714,0,500001,bhavya@email.com
171,2/2/2019 14:30,4577577108474914,Uber,food_dining,2195.36,Bhavya,Sharma,M,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,12343177,Analyst,1/1/1998,TX50000172,1549117800,12.6709087371905,77.43418686887168,0,560001,bhavya@email.com
172,2/2/2019 14:40,4210043532964596,Target,food_dining,4725.25,Bhavya,Kumar,F,123 Main Street,Delhi,DL,110001,28.6139,77.209,7165634,Student,1/1/1998,TX50000173,1549118400,28.728232268888828,77.66583617668496,0,110001,bhavya@email.com
173,2/2/2019 14:50,4934469745765341,Target,entertainment,4373.44,Ananya,Gupta,M,123 Main Street,Pune,MH,411001,18.5204,73.8567,3733348,Teacher,1/1/1998,TX50000174,1549119000,18.938668749128997,74.0029575884511,0,411001,bhavya@email.com
174,2/2/2019 15:00,4111134310661308,Walmart,entertainment,226.9,Ananya,Gupta,M,123 Main Street,Mumbai,MH,400001,19.076,72.8777,9546040,Software Engineer,1/1/1998,TX50000175,1549119600,19.15925792959418,73.07861496018629,0,400001,bhavya@email.com
175,2/2/2019 15:10,4691769105780979,Walmart,shopping_net,4635.14,Aryan,Gupta,F,123 Main Street,Mumbai,MH,400001,19.076,72.8777,8139802,Teacher,1/1/1998,TX50000176,1549120200,18.926276078015164,72.46211433717053,0,400001,bhavya@email.com
176,2/2/2019 15:20,4082354898625048,fraud_Unknown,entertainment,798.21,Riya,Gupta,M,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,8137984,Student,1/1/1998,TX50000177,1549120800,16.9529354265907,78.9621353241548,0,500001,bhavya@email.com
177,2/2/2019 15:30,4543292276500173,Swiggy,food_dining,420.62,Ananya,Gupta,F,123 Main Street,Mumbai,MH,400001,19.076,72.8777,549715,Student,1/1/1998,TX50000178,1549121400,19.170558249364507,72.86645062870346,0,400001,bhavya@email.com
178,2/2/2019 15:40,4854958178955176,Uber,misc_net,2938.21,Aryan,Verma,M,123 Main Street,Pune,MH,411001,18.5204,73.8567,918672,Software Engineer,1/1/1998,TX50000179,1549122000,18.9544972306511,73.9439829286031,0,411001,bhavya@email.com
179,2/2/2019 15:50,4268005255146103,Zomato,misc_net,3115.94,Karan,Sharma,F,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,2039940,Software Engineer,1/1/1998,TX50000180,1549122600,12.704239790223639,77.80176502840614,0,560001,bhavya@email.com
180,2/2/2019 16:00,4726563265852565,Uber,gas_transport,347.35,Bhavya,Gupta,F,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,11460892,Student,1/1/1998,TX50000181,1549123200,12.605952845127414,77.6884433350883,0,560001,bhavya@email.com
181,2/2/2019 16:10,4992924266780740,Amazon,food_dining,4613.9,Rahul,Gupta,F,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,228149,Teacher,1/1/1998,TX50000182,1549123800,17.806649861817863,78.81465725373614,0,500001,bhavya@email.com
182,2/2/2019 16:20,4071322429370018,Target,shopping_pos,3918.28,Rahul,Kumar,M,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,4990290,Student,1/1/1998,TX50000183,1549124400,12.493342225479852,77.11126696566774,0,560001,bhavya@email.com
183,2/2/2019 16:30,4813995308922568,fraud_Unknown,shopping_net,522.94,Karan,Kumar,M,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,17844168,Student,1/1/1998,TX50000184,1549125000,13.090795018212182,77.50463769641429,0,560001,bhavya@email.com
184,2/2/2019 16:40,4272265249922417,Amazon,grocery_pos,1212.51,Bhavya,Gupta,F,123 Main Street,Mumbai,MH,400001,19.076,72.8777,12996010,Student,1/1/1998,TX50000185,1549125600,18.852729028682727,72.8183418075703,0,400001,bhavya@email.com
185,2/2/2019 16:50,4430872588226760,Target,gas_transport,2259.1,Ananya,Singh,F,123 Main Street,Mumbai,MH,400001,19.076,72.8777,13678529,Teacher,1/1/1998,TX50000186,1549126200,18.944279645634232,73.22467739594394,0,400001,bhavya@email.com
186,2/2/2019 17:00,4738884025972730,Swiggy,grocery_pos,1730.88,Riya,Singh,F,123 Main Street,Mumbai,MH,400001,19.076,72.8777,233512,Software Engineer,1/1/1998,TX50000187,1549126800,19.06987057825247,73.36306530124008,0,400001,bhavya@email.com
187,2/2/2019 17:10,4305090510508052,fraud_Unknown,shopping_pos,10933.24,Ananya,Gupta,F,123 Main Street,Mumbai,MH,400001,19.076,72.8777,8023565,Teacher,1/1/1998,TX50000188,1549127400,18.95857465012621,73.14621099499799,1,400001,bhavya@email.com
188,2/2/2019 17:20,4268950429347501,fraud_Unknown,gas_transport,4636.51,Ananya,Kumar,M,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,9039685,Software Engineer,1/1/1998,TX50000189,1549128000,17.681301263789432,78.92744221424825,0,500001,bhavya@email.com
189,2/2/2019 17:30,4790754354331988,Zomato,gas_transport,4039.71,Riya,Sharma,F,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,14490159,Software Engineer,1/1/1998,TX50000190,1549128600,12.964958896377283,77.2690508208157,0,560001,bhavya@email.com
190,2/2/2019 17:40,4443446478339969,Uber,grocery_pos,3755.34,Ananya,Kumar,M,123 Main Street,Mumbai,MH,400001,19.076,72.8777,13599508,Teacher,1/1/1998,TX50000191,1549129200,19.17741599229279,73.12235029854288,0,400001,bhavya@email.com
191,2/2/2019 17:50,4259991135574650,Flipkart,gas_transport,3502.78,Aryan,Gupta,M,123 Main Street,Pune,MH,411001,18.5204,73.8567,1454379,Software Engineer,1/1/1998,TX50000192,1549129800,18.89169016629833,73.85722856513873,0,411001,bhavya@email.com
192,2/2/2019 18:00,4526023406721335,fraud_Unknown,misc_net,1307.24,Rahul,Singh,F,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,18107779,Analyst,1/1/1998,TX50000193,1549130400,17.0045961621678,78.62262557196446,0,500001,bhavya@email.com
193,2/2/2019 18:10,4623166935176074,Swiggy,gas_transport,181.55,Ananya,Singh,M,123 Main Street,Delhi,DL,110001,28.6139,77.209,17601318,Analyst,1/1/1998,TX50000194,1549131000,28.752061980940752,76.76686007276729,0,110001,bhavya@email.com
194,2/2/2019 18:20,4803024633664111,Swiggy,shopping_pos,1885.48,Karan,Sharma,F,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,8693143,Student,1/1/1998,TX50000195,1549131600,13.376725888814633,77.96417847841502,0,560001,bhavya@email.com
195,2/2/2019 18:30,4367250279942615,Target,food_dining,2506.11,Karan,Gupta,F,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,8822770,Software Engineer,1/1/1998,TX50000196,1549132200,13.391385543876405,77.90056122803168,0,560001,bhavya@email.com
196,2/2/2019 18:40,4053529056692659,Flipkart,shopping_net,3272.51,Aryan,Singh,M,123 Main Street,Mumbai,MH,400001,19.076,72.8777,7574844,Software Engineer,1/1/1998,TX50000197,1549132800,18.9712158943103,72.8917821736536,0,400001,bhavya@email.com
197,2/2/2019 18:50,4632704405840066,Flipkart,shopping_net,1900.99,Bhavya,Singh,M,123 Main Street,Pune,MH,411001,18.5204,73.8567,13955793,Analyst,1/1/1998,TX50000198,1549133400,18.58822861929046,74.09656605653873,0,411001,bhavya@email.com
198,2/2/2019 19:00,4319096025013336,Zomato,misc_net,4973.78,Rahul,Kumar,F,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,4807877,Analyst,1/1/1998,TX50000199,1549134000,17.73979830061475,78.69249665403093,0,500001,bhavya@email.com
199,2/2/2019 19:10,4068271705649846,Flipkart,food_dining,3236.26,Rahul,Singh,F,123 Main Street,Mumbai,MH,400001,19.076,72.8777,19506144,Software Engineer,1/1/1998,TX50000200,1549134600,18.727327648434844,73.22927055549965,0,400001,bhavya@email.com
200,2/2/2019 19:20,4366297393329418,Zomato,gas_transport,4296.46,Karan,Gupta,F,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,18042353,Teacher,1/1/1998,TX50000201,1549135200,13.167109486001255,77.85407534533981,0,560001,bhavya@email.com
201,2/2/2019 19:30,4161053339341463,Target,misc_net,2854.7,Riya,Verma,F,123 Main Street,Delhi,DL,110001,28.6139,77.209,2896560,Software Engineer,1/1/1998,TX50000202,1549135800,28.510668346908602,77.64354901788862,0,110001,bhavya@email.com
202,2/2/2019 19:40,4733697746096660,Amazon,food_dining,2554.65,Rahul,Sharma,M,123 Main Street,Pune,MH,411001,18.5204,73.8567,9400762,Software Engineer,1/1/1998,TX50000203,1549136400,18.718435882767857,74.0833440761355,0,411001,bhavya@email.com
203,2/2/2019 19:50,4831255297413407,fraud_Unknown,food_dining,2946.95,Rahul,Singh,M,123 Main Street,Delhi,DL,110001,28.6139,77.209,5667111,Analyst,1/1/1998,TX50000204,1549137000,28.960169435287185,77.66192551914803,0,110001,bhavya@email.com
204,2/2/2019 20:00,4799895562699464,Flipkart,shopping_pos,3255.9,Riya,Kumar,F,123 Main Street,Delhi,DL,110001,28.6139,77.209,14459274,Analyst,1/1/1998,TX50000205,1549137600,28.399140850361697,76.84736239613721,0,110001,bhavya@email.com
205,2/2/2019 20:10,4450540297861271,Amazon,entertainment,239.01,Rahul,Verma,F,123 Main Street,Delhi,DL,110001,28.6139,77.209,17489017,Teacher,1/1/1998,TX50000206,1549138200,29.10025554131786,76.95099644570979,0,110001,bhavya@email.com
206,2/2/2019 20:20,4929127204966696,Zomato,shopping_net,1475.47,Riya,Singh,M,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,17571978,Teacher,1/1/1998,TX50000207,1549138800,17.055382009012057,78.56796127151523,0,500001,bhavya@email.com
207,2/2/2019 20:30,4471055499434601,Uber,shopping_net,1680.15,Ananya,Singh,M,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,4336094,Analyst,1/1/1998,TX50000208,1549139400,17.170434562215167,78.07914277211333,0,500001,bhavya@email.com
